NIR «Кормовая сеть»;Экономическая эффективность современных методов мониторинга питательности сырья для производства комбикормов.;МЕГАМИКС;400123, г. Волгоград, ул. Хрустальная, 107, оф.1;https://www.mcxac.ru/upload/iblock/b63/b6319556d9f6b11742af3daea146326c.pdf;www.megamix.ru;info@megamix.ru;+7(8442)97-97-97
АВЕРС: Управление лесным фондом ПРОФ;Информационная система комплексной автоматизации деятельности в области лесных отношений.;Аверс информ;453505, Респ. Башкортостан, г. Белорецк, ул. 50 лет Октября, 55/1;https://www.mcxac.ru/upload/iblock/b05/b0598d812d7c06ad9915ba570fcc240c.pdf;www.aversit.ru;32020@aversit.ru;+7(34792)3-20-20
TELEMATICS;Объединенные в сеть сельскохозяйственные машины.;CLAAS;109147, г.Москва, ул. Таганская, 17-23, метро Марксистская;https://www.mcxac.ru/upload/iblock/242/242472d8fb4ba3d54d6e4dc964f77b0b.pdf;www.claas.ru;info-ru@claas.com;+7(495)644 13 74
"Информационная платформа ""Спаси пчел""";Технологии и коммуникации для предотвращения массовой гибели пчел.;Билайн;127083, г. Москва, ул. 8 Марта, д. 10 стр. 14;https://www.mcxac.ruNone;moskva.beeline.ru/business/main;media@beeline.ru;+7 (495) 139-27-26
АгроМон;Веб-сервис для управления растениеводческим предприятием.;АгроМон;;https://www.mcxac.ru/upload/iblock/ea7/ea7d9cb5cc2a56d0e333f3cc80329d7b.pdf;agromon.ru;ep@agromon.ru;+7(915)000-64-98
Информационная платформа «Спаси пчел»;Технологии и коммуникации для предотвращения массовой гибели пчел.;Билайн;;https://www.mcxac.ruNone;moskva.beeline.ru/about/about-beeline;media@beeline.ru;+7(495)139-27-26
АРМ инженера СХП;Инструмент для эффективного контроля над эксплуатацией, обслуживанием и ремонтом сельскохозяйственной техники.;Комплексные Цифровые Технологии;119270, г. Москва, ул. 3-я Фрунзенская, 9-153;https://www.mcxac.ru/upload/iblock/871/8711932034b78ccbcbfe058f459f5afe.pdf;www.kctech.ru;info@kctech.ru;+7(985)768-37-64
SprutCAM;Автоматизация машиностроительного производства в АПК.;Центр СПРУТ-Т;111250, г. Москва, ул. Красноказарменная, д. 3, стр. 5;https://www.mcxac.ruNone;csprut.ru;office@csprut.ru;8(800)775-84-22
БорласАгросистема;Информационно-аналитическая система управления производственными процессами в растениеводческом холдинге.;Борлас;117105, г. Москва, Новоданиловская наб., дом 4а;https://www.mcxac.ru/upload/iblock/443/4431d15f1ca8d75047472716497a93a4.pdf;www.borlas.ru;info@borlas.ru;+7(495)478-77-00
Геоинформационная система сельского хозяйства;Система мониторинга земель сельскохозяйственного назначения.;DATUM Soft;344011, Ростовская область, г. Ростов-на-Дону, Доломановский переулок, дом 70г;https://www.mcxac.ru/upload/iblock/6e2/6e285703efd253cc8dbc9be810cda8ae.pdf;datum-soft.ru;soft@datum-soft.ru;+7(863)303-30-70
Решения для инвентаризации сельскохозяйственных земель на основе данных космической съемки;;Совзонд;115563, г. Москва, ул. Шипиловская, 28а, бизнес центр «Милан»;https://www.mcxac.ru/upload/iblock/9bd/9bd7b4dbbd951ae2a773e23a6b8b035d.pdf;sovzond.ru;sovzond@sovzond.ru;+7(495)642-8870
Система планирования работы парка сельскохозяйственной техники;;Борлас;117105, г. Москва, Новоданиловская наб., дом 4а;https://www.mcxac.ru/upload/iblock/351/351d3cabdb46b4a621fbc7f2a83adf94.pdf;www.borlas.ru;info@borlas.ru;+7(495)478-77-00
«Искусственный интеллект в помощь агроному»;Сервис по формированию оптимальной структуры посевных площадей.;Борлас;117105, г. Москва, Новоданиловская наб., дом 4а;https://www.mcxac.ru/upload/iblock/1ee/1ee1a13f5eab6722a42d8e73a5b958b7.pdf;www.borlas.ru;info@borlas.ru;+7(495)478-77-00
VISIOLOGY;Современная цифровая платформа для бизнес-анализа и планирования;Polymedia;117218, г. Москва, ул.Кржижановского, д. 29, корпус 1 Телефон:;https://www.mcxac.ru/upload/iblock/100/1005abee8cd9db80d4e000f28e610cdc.pdf;www.polymedia.ru;pr@polymedia.ru;+7(495)956-85-81
Система мониторинга земель сельскохозяйственного назначения с применением беспилотных авиационных систем;;Аэромакс;115432, г. Москва, Россия, Проспект Андропова, д. 18, к. 9;https://www.mcxac.ruNone;aerom.ax;office@aerom.ax;+7(495)748-35-77
КОСМОСАГРО;Облачный онлайн-сервис для ведения непрерывного мониторинга состояния и использования сельскохозяйственных угодий;Группа компаний «СКАНЭКС»;г. Москва, 22-ой км. Киевского шоссе, домовладение 4, Бизнес-парк «Румянцево», корп. А, 8 подъезд, 8 этаж, офис 819А;https://www.mcxac.ru/upload/iblock/9c2/9c23ecd4b34133a68d8a7379df0e7cbe.pdf;www.scanex.ru;info@scanex.ru;+7(495)739-73-85
LanDocs Express;Современный документооборот.;ГК «ЛАНИТ»;129075, г. Москва, Мурманский проезд, д. 14, к. 1;https://www.mcxac.ruNone;www.lanit.ru;lanit@lanit.ru;+7(495)967-66-50
ГЭПС;Государственная электронная почтовая система;Почта России;131000, Москва, Варшавское шоссе, 37;https://www.mcxac.ruNone;https://www.pochta.ru;client@russianpost.ru;+7(495)956-20-67
Blockchain transparent tenders;Блокчейн-система для противодействия коррупции в сфере закупочной деятельности.;Waves Enterprise;109202, Москва, Берсеневская набережная, 6 стр.3;https://www.mcxac.ruNone;wavesenterprise.com/ru;sales@wavesenterprise.com;+7(499)112-44-33
E-finance;Блокчейн-платформа для новации обязательства в займ и динамического дисконтирования.;Waves Enterprise;109202, Москва, Берсеневская набережная, 6 стр.3;https://www.mcxac.ruNone;wavesenterprise.com/ru;sales@wavesenterprise.com;+7(499)112-44-33
«Сельская ипотека»;Система льготного ипотечного кредитования.;Waves Enterprise;109202, Москва, Берсеневская набережная, 6 стр.3;https://www.mcxac.ru/upload/iblock/9ad/9ad38c82375887aeffd091bd7d7b2d76.pdf;wavesenterprise.com/ru;sales@wavesenterprise.com;+7(499)112-44-33
Данные дистанционного зондирования;Услуги в области космической съемки.;Prime group;123298, г. Москва, 3-я Хорошевская ул. д.12;https://www.mcxac.ru/upload/iblock/e7a/e7a1b5ff1670de2ad0af20016064867b.pdf;www.primegroup.ru;info@primegroup.ru;+7(499)579-77-01
Защита от APT и реагирование на сложные угрозы (EDR и antiAPT);Сервисный подход к защите от целевых кибератак и сложных угроз.;Angara Professional Assistance;121096, г. Москва, ул. Василисы Кожиной, д.1, к.1, БЦ «Парк Победы»;https://www.mcxac.ruNone;www.angarapro.ru;info@angarapro.ru;+7 (495) 269-26-07
Решение по модернизации ИТ;Инфраструктуры в соответствии с инновационными техническими достижениями.;СТК Развитие;127055, г. Москва, ул. Сущёвская, д.27, стр.2, ЭТ/ПОМ/КОМ 3/III/4;https://www.mcxac.ruNone;stcd.ru;global@stcd.ru;+7(495)269-19-57
Контур.Меркурий;Комплексные решения для подготовки отчетности;СКБ Контур;127018, г. Москва, ул. Сущевский Вал, 18, этаж 10;https://www.mcxac.ru/upload/iblock/2ea/2ea35c429933f90648529ac10a22364b.pdf;kontur.ru;info@kontur.ru;8(800)500-50-80
Платформа CRM.КЛИК;Прикладное программное обеспечение;Решения КлиК;Москва, ул. Ибрагимова, д 35, стр. 2, пом.1;https://www.mcxac.ru/upload/iblock/313/313434606165294c63ef1092ef13f98d.pdf;www.sysclick.ru;office@sysclick.ru;+7(499)500-96-25
«КОМРАД»;Система централизованного управления событиями информационной безопасности.;НПО «ЭШЕЛОН»;107023, г. Москва, ул. Электрозаводская, д. 24;https://www.mcxac.ru/upload/iblock/fd7/fd74c6bbb1a7fdd2f488aabd5f78d398.pdf;npo-echelon.ru;partners@npo-echelon.ru;+7(495)223-23-92
"Внедрение системы электронного документооборота на базе платформы управления документами и бизнес-процессами ""Тесса"" (""Tessa"")";;Syntellect;105318, г. Москва, ул. Вельяминовская, 34;https://www.mcxac.ruNone;www.syntellect.ru;info@syntellect.ru;+7(495)366-87-77
"Цифровая платформа ""Сельскохозяйственный рынок""";Специализированная цифровая платформа для сельскохозяйственных предпринимателей.;CorpSoft24;123658, г. Москва, ул. Ленина, д.67;https://www.mcxac.ru/upload/iblock/ea8/ea8e8d02ea399ca3631c9c6321f2e262.pdf;www.farms4.ru;it1@corpsoft24.ru;8(800)777-77-77
VideoMost;Единая система для организации многоточечных Full HD видео конференций.;SPIRIT DSP;115114, г. Москва, Дербеневский 1-й переулок 5, пом 602;https://www.mcxac.ruNone;www.videomost.com;info@videomost.com;+7 (499) 995-23-85
FIXAR;Комплексное решение для сельского хозяйства.;FIXAR;"192148, Санкт-Петербург, ул. Ольги Берггольц, д. 40, территория завода ""Патриот""";https://www.mcxac.ruNone;fixar.pro;info@fixar.pro;+7(812)677-14-35
Модернизация ЦОД (центр обработки данных) и создание платформы визуализации;;DEPO Computers;125222, г. Москва, Митино, ул. Зенитчиков, д. 12;https://www.mcxac.ruNone;www.depo.ru;dialog@depo.ru;+7(495)969-22-22
Система видеоконференцсвязи TrueConf Server;;TrueConf;105094, г. Москва, ул. Семёновский Вал, д. 10А;https://www.mcxac.ruNone;trueconf.ru;info@trueconf.ru;+7(495)698-60-66
Облачные решения CLOUD4Y по моделям IAAS и SAAS;;Cloud4Y;125493, г. Москва, ул. Авангардная, д.3;https://www.mcxac.ruNone;www.cloud4y.ru;support_line50@cloud4y.ru;+7(495)268-04-12
Интернет-клиент и мобильный банк для юридических лиц на платформе Interbank RS;;R-Style Softlab;127549, г. Москва, ул. Пришвина, 8;https://www.mcxac.ruNone;www.softlab.ru;sales@softlab.ru;+7(495)796-93-10
«Semantic MDM»;Централизованное управление корпоративными мастер-данными на облачной платформе.;SDI Research;127254, г. Москва, ул. Добролюбова, д. 3, стр. 1, Бизнес Центр «Бастион-​Капитал», оф. 414;https://www.mcxac.ru/upload/iblock/6db/6db42042ad4e7142b61d3c9d46a59b7f.pdf;sdi-solution.ru;info@sdi-solution.ru;+7(495)740-20-42
Шлюз безопасности IDECO UTM;Современное решение, основанное на ядре Linux и включающее в себя множество модулей собственной разработки компании.;Ideco;Россия, г. Екатеринбург, ул. Кулибина 2 , офис 500;https://www.mcxac.ru/upload/iblock/838/83887c764d58206a846aabd253a283c0.pdf;ideco.ru;info@ideco.ru;+7(800)555-33-40
Комплексные ГИС-проекты;;Геокад плюс;630034, г. Новосибирск, ул. Троллейная, д. 35;https://www.mcxac.ru/upload/iblock/b7c/b7cb294e5ac3ee6db43c8f22fe1d6c3d.pdf;www.geocad.ru;info@geocad.ru;+7(383)352-13-33
«ТЕЗИС»;Система управления документами и задачами.;HAULMONT;443090, г. Самара, ул. Гастелло, д. 43a;https://www.mcxac.ruNone;www.haulmont.ru;info@haulmont.com;+7(846)273-94-87
CUBA.platform;Современная open source платформа для быстрого создания корпоративных информационных систем.;HAULMONT;443090, г. Самара, ул. Гастелло, д. 43a;https://www.mcxac.ruNone;www.haulmont.ru;info@haulmont.com;+7(846)273-94-87
BioTime 8;Биометрическая система учета рабочего времени и контроля доступа.;BioLink;125493, г. Москва, ул. Авангардная, д. 3, 5 этаж, офис 2407;https://www.mcxac.ru/upload/iblock/7f2/7f288d3367926028c729db6f226281b9.pdf;www.biolink.ru;sales@biolink.ru;+7(499)281-69-35
Система мониторинга и анализа эффективности производственно-финансовой деятельности сельскохозяйственной отрасли региона;;НПО «Криста»;109012, г. Москва, ул. Ильинка, д.4, Бизнес-центр «Капитал», офис 303;https://www.mcxac.ru/upload/iblock/94f/94f781bd86a2181bdc235f0255d6ca84.pdf;www.krista.ru;info@krista.ru;8(800)200-20-73
DeviceLock DLP;Программный комплекс защиты от утечек данных с корпоративных компьютеров.;Смарт Лайн Инк;107023, г. Москва, Семеновская Малая ул, д.9, стр. 14Б;https://www.mcxac.ruNone;www.devicelock.com/ru;None;+7(495)647-99-37
ORBISmap;Современная геоинформационная платформа для визуализации, хранения и управления пространственными данными в сети Интернет.;ORBIS;248001, г. Калуга, ул. Кирова 54а, 3 этаж;https://www.mcxac.ru/upload/iblock/c59/c59b8d519a80bca561eae4dc24df054c.pdf;www.orbisystems.ru;info@orbisystems.ru;+7 (495) 509-69-56
Система хранения данных архивной информации и безопасная облачная платформа файлового обмена на базе отечественных серверов Яхонт-УВМ и VALO Cloud;;НОРСИ-ТРАНС;127015, г. Москва, ул. Б. Новодмитровская, д. 12, стр. 15;https://www.mcxac.ruNone;norsi-trans.ru;info@norsi-trans.ru;+7(495)748-74-83
Indeed Access Manager;Платформа для построения системы централизованного управления доступом пользователей к информационным ресурсам компании.;INDEED;121609, г. Москва, БЦ Крылатский, Осенний бульвар, дом 23, офис 312;https://www.mcxac.ruNone;indeed-id.ru;inbox@indeed-id.com;+7 (495) 640-06-09
«Terra»;Обработка геодезических измерений,создание цифровых топографических планов, создание и ведение геоинформационных систем.;Производственный кооператив «ГЕО»;248018, г. Калуга, ул. Константиновых, 7а, корпус №2;https://www.mcxac.ru/upload/iblock/24d/24de1c0f69d0143c9a190b9ef72066a4.pdf;www.geo.su;pr@geo.su;8(4842)53-61-00
Аналитическая платформа для предприятий сельского хозяйства;;Полиматика;127015, г. Москва, ул. Новодмитровская, д. 2, к. 1, БЦ «Савеловский Сити», Корпус Goodman, 2-ой этаж;https://www.mcxac.ru/upload/iblock/e32/e3269230089d65553a9f8bd04a22ae7c.pdf;www.polymatica.ru;sales@polymatica.ru;+7(495)748-84-84
Система электронного документооборота в грузоперевозках;;Synerdocs;426011, г. Ижевск, пер. Северный, д.61, оф. 904;https://www.mcxac.ruNone;www.synerdocs.ru;office@synerdocs.ru;8(800)234-09-16
Геоинформационная платформа NextGIS;Система сбора, хранения, редактирования, создания и анализа геоданных.;NextGIS;107078, г. Москва, ул. Новая Басманная, д. 23Б, стр. 20, офис 201;https://www.mcxac.ru/upload/iblock/0f2/0f2207180100064059cd66295df6e44f.pdf;nextgis.ru;info@nextgis.com;+7(968)730-52-52
Alpha BI;Платформа бизнес-аналитики, позволяющая быстро принимать управленческие решения, получая полезные сведения на основе проанализированных данных.;БАРС Груп;115054, г. Москва, ул. Дубининская, 57, ст. 2;https://www.mcxac.ruNone;bars.group;bars@bars.group;8(800)500-01-91
«БАРС. Бюджет Зарплата и Кадры»;Система кадрового учёта сотрудников, оптимизации и планирования кадровой структуры, а также расчёта заработной платы.;БАРС Груп;115054, г. Москва, ул. Дубининская, 57, ст. 2;https://www.mcxac.ruNone;bars.group;bars@bars.group;8(800)500-01-91
«БАРС. Бюджет - Планирование»;Комплекс программных и технических средств , предназначенных для перевода в цифровой формат процесса сбора данных бюджетополучателей.;БАРС Груп;115054, г. Москва, ул. Дубининская, 57, ст. 2;https://www.mcxac.ruNone;bars.group;bars@bars.group;8(800)500-01-91
«Информационно-аналитическая система управления закупочной деятельностью»;Автоматизация полного цикла закупочной деятельности.;БАРС Груп;115054, г. Москва, ул. Дубининская, 57, ст. 2;https://www.mcxac.ruNone;bars.group;bars@bars.group;8 (800)500-01-91
Комплексная система борьбы с борщевиком Сосновского;Решение для уничтожения сельскохозяйственного вредителя и обследования территории с помощью БПЛА.;Ctrl2GO;119034, г. Москва, Пожарский переулок, дом 15, эт 6а пом I;https://www.mcxac.ruNone;c2g.digital;info@c2g.digital;+7 (499) 929-03-31
Логистическая платформа Xplanet;Цифровая экосистема для управления цепями поставок промышленных грузов любой сложности.;Ctrl2GO;119034, г. Москва, Пожарский переулок, дом 15, эт 6а пом I;https://www.mcxac.ruNone;c2g.digital;info@c2g.digital;+7 (499) 929-03-31
«Управление проектами»;Система, обеспечивающая проектную деятельность на всех этапах жизненного цикла проекта.;БАРС Груп;115054, г. Москва, ул. Дубининская, 57, ст. 2;https://www.mcxac.ruNone;bars.group;bars@bars.group;8(800)500-01-91
«Облачные системы бухгалтерского учета»;Сиситема централизованного ведения бухгалтерского учета.;БАРС Груп;115054, г. Москва, ул. Дубининская, 57, ст. 2;https://www.mcxac.ruNone;bars.group;bars@bars.group;8(8000500-01-91
Система видеоаналитики для сельскохозяйственного предприятия;;DATA NERDS;123100, г. Москва, Пресненская набережная, 12;https://www.mcxac.ru/upload/iblock/9c5/9c52c11e749e5f4d9511c7668e12331e.pdf;datanerds.ai/ru;team@datanerds.ai;+7(925)757-80-08
Система определения уровня зерна в бункере комбайна;;DATA NERDS;123100, г. Москва, Пресненская набережная, 12;https://www.mcxac.ru/upload/iblock/c68/c6867b140dfc102c862bf2605930ff09.pdf;datanerds.ai/ru;team@datanerds.ai;+7(925)757-80-08
Система цифровой прослеживаемости товарооборота;;SolarLab;299011, г. Севастополь, ул. Большая Морская, д. 23, офис 370;https://www.mcxac.ru/upload/iblock/75f/75f065d79427080761b9f1039ca3d6b4.pdf;www.solarlab.ru/index.html;office@solarl.ru;+7(978)793-44-24
Direct.Farm;Интернет-платформа для коммуникации в сельскохозяйственной сфере;Direct.Farm;440026, г. Пенза, ул. Володарского, д. 2/ ул. Карла Маркса, д. 20;https://www.mcxac.ru/upload/iblock/591/5914cf7bf3940927a27fc7eb1bd50c1a.pdf;www.direct.farm;info@direct.farm;8 800 333 89 20
Центр управления агропромышленным комплексом;;МегаФон;127006, г. Москва, Оружейный переулок, д. 41, офис 517;https://www.mcxac.ru/upload/iblock/40c/40cbc132a967ed193a5f72daf6e83412.PDF;https://corp.megafon.ru;info@megafon.ru;+7(495)504-50-20
Контроль движения урожая;Цифровая трансформация сельского хозяйства, посредством внедрения цифровых технологий и платформенных решений.;Ростелеком;115172, Москва, ул. Гончарная, д. 30, стр 1;https://www.mcxac.ru/upload/iblock/dba/dba8dfafa841e9aa7531951d9fd966f0.pdf;moscow.rt.ru;rostelecom@rt.ru;+7(499)999-82-83
Платформа ROBIN  RPA;Создание центров компетенций по автоматизации рутинных операций в бизнес-процессах на базе платформы.;ROBIN;115280, г. Москва, ул. Ленинская слобода, д. 19, стр. 6;https://www.mcxac.ru/upload/iblock/82b/82b4944fbef5359243e3b79702538f61.pdf;www.rpa-robin.ru;info@rpa-robin.ru;+7(495)974-79-92
Retail Экспертиза;Оценка спроса товаров.;DATA NERDS;123100, Москва, Пресненская набережная, 12;https://www.mcxac.ruNone;datanerds.ai/ru;team@datanerds.ai;+7(925)757-80-08
Computer vision Сельское хозяйство;Модернизация работы на предприятии.;DATA NERDS;123100, Москва, Пресненская набережная, 12;https://www.mcxac.ruNone;datanerds.ai/ru;team@datanerds.ai;+7(925)757-80-08
Универсальная платформа для интеграции беспилотных технологий в транспортное средство;;СтарЛайн;127018, Москва, ул. Складочная, 1 строение 41;https://www.mcxac.ru/upload/iblock/123/1234a93a082f451cbf537789d909ccb6.pdf;www.starline.ru;info@starline.ru;+7(495)937-66-00
Цифровой контролёр;Система оперативного управления работами.;САТЕЛ;105082, Москва, Балакиревский пер, 21;https://www.mcxac.ruNone;www.satel.org;office@satel.org;+7(495)785-88-77
Мониторинг и аналитика сельхозугодий на основе IoT;Решение, позволяющее следить за состоянием посевов на разных стадиях.;Группа компаний «Техносерв»;111395, Москва, ул. Юности, д. 13;https://www.mcxac.ru/upload/iblock/1c7/1c7664f297854f5308ee6c355f0ff3d5.pdf;https://technoserv.com;tsas@technoserv.com;+7(495)790-79-79
Управление производственными активами на основе IoT и ГЛОНАСС;Интегрированные системы контроля и учета в сельском хозяйстве.;Группа компаний «Техносерв»;111395, Москва, ул. Юности, д. 13;https://www.mcxac.ru/upload/iblock/378/378ada68ad0316a15ee8fa11529e4a91.pdf;https://technoserv.com;tsas@technoserv.com;+7(495)790-79-79
«Умные» теплицы;Теплицы c автоматическим контролированием агроклиматических параметров.;Группа компаний «Техносерв»;111395, Москва, ул. Юности, д. 13;https://www.mcxac.ru/upload/iblock/3b4/3b4f69986e767e194ad3fb4cfd5f9a40.pdf;https://technoserv.com;tsas@technoserv.com;+7(495)790-79-79
Комплексные аппаратно-программные решения;;Открытый код;443001, г. Самара, ул. Ярмарочная, д.55, 14 этаж;https://www.mcxac.ru/upload/iblock/bd8/bd8f97275919d6a8cac015a81ce30355.pdf;www.o-code.ru;info@o-code.ru;+7(846)331-11-11
ABBYY FlexiCapture;Универсальная платформа для интеллектуальной обработки информации.;ABBYY;127273, Москва, ул. Отрадная, 2Б, строение 6, бизнес-центр «Отрадный»;https://www.mcxac.ru/upload/iblock/a1e/a1e3f9fdb5794942a3c10317ecd49ce4.pdf;www.abbyy.com/ru;sales@abbyy.ru;+7(495)783-37-00
Model Studio CS на базе nanoCAD;Комплексная система трехмерного проектирования.;Нанософт;108811, г. Москва, Румянцево 22-й км Киевского ш., д. 4, стр. 1А, оф. 508А;https://www.mcxac.ruNone;www.nanocad.ru;nano@nanocad.ru;+7(495)645-86-26
DIGITAL AGRO;Платформа IT-решений и сервисов для сельского хозяйства;DIGITAL AGRO;123112, Москва, Пресненская набережная, д. 6 стр. 2, помещение 101;https://www.mcxac.ru/upload/iblock/202/2021ce5c966155df20eeb41e3f9499e5.pdf;digitalagro.ru;info@digitalagro.ru;+7(499)577-04-62
Smart Logger.FRONT OFFICE;Система автоматизации обслуживания и анализа взаимодействий с клиентами.;Центр речевых технологий;194044, Санкт-Петербург, ул. Гельсингфорсская, 3-11, лит. Д;https://www.mcxac.ru/upload/iblock/581/581ec9e113420eeefe46d0a0095ac3eb.pdf;www.speechpro.ru;stc-spb@speechpro.com;+7(812)325-88-48
Комплекс IoT-решений для сельского хозяйства;;ICL Services;422616, Лаишевский район РТ, п. Усады, ул. Дорожная, 42 - Особая экономическая зона «Иннополис»;https://www.mcxac.ru/upload/iblock/c1f/c1fb5f7396614ed3021730f2253ad091.pdf;icl-services.com;pr@icl-services.com;+7(495)266-41-61
Платформа интеллектуального контроля качества продукции;Решения для сельского хозяйства;Малленом Системс;162610, Россия, Вологодская область, г. Череповец, ул. Металлургов, д. 21б;https://www.mcxac.ru/upload/iblock/770/770f34a6acbc257f837450ce8ef2dbc5.pdf;www.mallenom.ru;info@mallenom.ru;8(800)700-35-17
CAMAI;Камера с тепловизором и встроенным искусственным интеллектом.;AB Technology;194100, Санкт-Петербург, Лесной проспект, 64;https://www.mcxac.ru/upload/iblock/271/271c4960a620b7d6ad9829a3c11d3c7a.pdf;www.ab-technology.ru;office@ab-technology.ru;+7(812)346-84-04
Kaspersky Neural Network;Оценка качества посевов, инвентаризация земель, поиск людей и животных, обнаружение БПЛА.;Лаборатория Касперского;125212,Москва, Ленинградское шоссе, д.39А, стр.2, БЦ «Олимпия Парк»;https://www.mcxac.ru/upload/iblock/7c4/7c458d91230de46f848077685729b774.pdf;www.kaspersky.ru;info@kaspersky.com;+7(495)797-8700
АИС «Визари»;Уникальное платформенное решение для построения сложных и защищенных информационно-аналитических систем.;НПЦ «БизнесАвтоматика»;г. Москва, Дербеневская улица, дом 20, стр.10;https://www.mcxac.ru/upload/iblock/228/22873c17ea996f52b59f2605f5440791.pdf;https://npc.ba;info@pba.su;+7(800)100-93-69
Цифровое сельское хозяйство на платформе решений SAP для агробизнеса;;TerraLink;115088, Москва, 2-й Южнопортовый проезд, 33 строение 1;https://www.mcxac.ru/upload/iblock/f38/f38cfbb55da1e22ef67b8bc68c81551d.pdf;terralink.ru;info@terralink.ru;+7(495)721-17-21
"Платформа ""Цифровое сельское хозяйство""";Информационная система цифровых сервисов агропромышленного комплекса;ЭЛАР;127015, Москва, Бумажный проезд, д. 14, стр. 2;https://www.mcxac.ru/upload/iblock/7bc/7bc027dd35ce690819bd3a5421ee5b3a.pdf;www.elar.ru;office@elar.ru;+7(495)274-31-31
СкайСкаут;Единая система для управления агрослужбой.;ИнтТерра;123112, г. Москва, Пресненская набережная, дом 12, этаж 45, пом.№3;https://www.mcxac.ru/upload/iblock/979/9790f978a6450f07a3193e747f486f2b.pdf;www.intterra.ru;hello@intterra.ru;+7(800)700-92-80
PROMT Analyzer SDK;Точные и гибкие инструменты для обработки текстов и документов на естественных языках на основе уникальной технологии PROMT.;PROMT;199155, Санкт-Петербург, Уральская улица, д. 17, лит. Е, кор. 3;https://www.mcxac.ruNone;www.promt.ru;corporate@promt.ru;+7(812)655-03-50
Модульная интеллектуальная платформа онлайн видеоанализа;;Видеофор;г. Санкт-Петербург, Левашовский пр-т, д. 15, лит. А, оф. 001;https://www.mcxac.ru/upload/iblock/0df/0df98fd03b94ac08c124da1c47fd819b.pdf;www.videofor.ru;info@videofor.ru;None
